logID,sensorID,datetime,temperature,humidity,windspeed,windDirection,VPD
8473569,3,"2026-08-11 09:41:39",29.50000,77.30000,NULL,NULL,0.93590
8473570,2,"2026-08-11 09:39:25",33.30000,62.80000,NULL,NULL,1.90293
8473571,4,"2026-08-11 09:41:42",29.90000,77.20000,NULL,NULL,0.96188
8473572,1,"2026-08-11 09:39:23",31.00000,65.20000,0.89000,71,1.56342
8473573,3,"2026-08-11 09:41:42",29.90000,77.20000,NULL,NULL,0.96188
8473574,3,"2026-08-11 09:41:42",29.50000,77.30000,NULL,NULL,0.93590
8473575,2,"2026-08-11 09:39:28",33.30000,62.80000,NULL,NULL,1.90293
8473576,4,"2026-08-11 09:41:45",29.90000,77.30000,NULL,NULL,0.95766
8473577,3,"2026-08-11 09:41:45",29.90000,77.30000,NULL,NULL,0.95766
8473578,2,"2026-08-11 09:39:30",33.30000,62.80000,NULL,NULL,1.90293
8473579,3,"2026-08-11 09:41:46",29.50000,77.30000,NULL,NULL,0.93590
8473580,1,"2026-08-11 09:39:28",31.00000,65.20000,0.76000,77,1.56342
8473581,4,"2026-08-11 09:41:48",29.90000,77.20000,NULL,NULL,0.96188
8473582,2,"2026-08-11 09:39:33",33.30000,62.80000,NULL,NULL,1.90293
8473583,3,"2026-08-11 09:41:49",29.50000,77.30000,NULL,NULL,0.93590
8473584,4,"2026-08-11 09:41:50",29.90000,77.20000,NULL,NULL,0.96188
8473585,1,"2026-08-11 09:39:32",31.10000,65.20000,0.58000,61,1.57234
8473586,2,"2026-08-11 09:39:35",33.30000,62.80000,NULL,NULL,1.90293
8473587,3,"2026-08-11 09:41:52",29.40000,77.30000,NULL,NULL,0.93052
8473588,4,"2026-08-11 09:41:53",29.90000,77.10000,NULL,NULL,0.96610
8473589,2,"2026-08-11 09:39:38",33.30000,62.90000,NULL,NULL,1.89782
8473590,3,"2026-08-11 09:41:55",29.40000,77.20000,NULL,NULL,0.93462
8473591,1,"2026-08-11 09:39:37",31.00000,65.10000,0.59000,67,1.56791
8473592,4,"2026-08-11 09:41:56",29.90000,77.20000,NULL,NULL,0.96188
8473593,2,"2026-08-11 09:39:40",33.20000,62.90000,NULL,NULL,1.88722
8473594,3,"2026-08-11 09:41:57",29.50000,77.30000,NULL,NULL,0.93590
8473595,4,"2026-08-11 09:41:59",29.90000,77.10000,NULL,NULL,0.96610
8473596,2,"2026-08-11 09:39:43",33.20000,62.90000,NULL,NULL,1.88722
8473597,1,"2026-08-11 09:39:41",31.00000,65.10000,0.92000,89,1.56791
8473598,3,"2026-08-11 09:42:00",29.50000,77.20000,NULL,NULL,0.94002
8473599,4,"2026-08-11 09:42:01",29.90000,77.20000,NULL,NULL,0.96188
8473600,3,"2026-08-11 09:42:03",29.40000,77.20000,NULL,NULL,0.93462
8473601,4,"2026-08-11 09:42:04",29.90000,77.20000,NULL,NULL,0.96188
8473602,1,"2026-08-11 09:39:45",31.00000,65.10000,0.55000,55,1.56791
8473603,3,"2026-08-11 09:42:06",29.50000,77.30000,NULL,NULL,0.93590
8473604,4,"2026-08-11 09:42:07",29.90000,77.10000,NULL,NULL,0.96610
8473605,3,"2026-08-11 09:42:08",29.50000,77.30000,NULL,NULL,0.93590
8473606,1,"2026-08-11 09:39:50",31.00000,65.10000,0.87000,68,1.56791
8473607,4,"2026-08-11 09:42:10",29.90000,77.20000,NULL,NULL,0.96188
8473608,2,"2026-08-11 09:39:54",33.20000,63.00000,NULL,NULL,1.88214
8473609,3,"2026-08-11 09:42:11",29.50000,77.20000,NULL,NULL,0.94002
8473610,2,"2026-08-11 09:39:56",33.20000,63.00000,NULL,NULL,1.88214
8473611,4,"2026-08-11 09:42:13",29.90000,77.20000,NULL,NULL,0.96188
8473612,1,"2026-08-11 09:39:54",31.00000,65.10000,1.07000,74,1.56791
8473613,3,"2026-08-11 09:42:14",29.50000,77.30000,NULL,NULL,0.93590
8473614,2,"2026-08-11 09:39:59",33.20000,63.00000,NULL,NULL,1.88214
8473615,4,"2026-08-11 09:42:15",29.90000,77.20000,NULL,NULL,0.96188
8473616,3,"2026-08-11 09:42:17",29.50000,77.20000,NULL,NULL,0.94002
8473617,2,"2026-08-11 09:40:01",33.20000,63.00000,NULL,NULL,1.88214
8473618,1,"2026-08-11 09:40:01",33.20000,63.00000,NULL,NULL,1.88214
8473619,1,"2026-08-11 09:39:59",31.00000,65.10000,0.67000,77,1.56791
8473620,3,"2026-08-11 09:42:20",29.40000,77.20000,NULL,NULL,0.93462
8473621,2,"2026-08-11 09:40:04",33.20000,63.10000,NULL,NULL,1.87705
8473622,4,"2026-08-11 09:42:20",29.90000,77.20000,NULL,NULL,0.96188
8473623,1,"2026-08-11 09:40:03",31.00000,65.10000,0.57000,75,1.56791
8473624,3,"2026-08-11 09:42:22",29.40000,77.20000,NULL,NULL,0.93462
8473625,2,"2026-08-11 09:40:07",33.20000,63.10000,NULL,NULL,1.87705
8473626,4,"2026-08-11 09:42:23",29.90000,77.20000,NULL,NULL,0.96188
8473627,3,"2026-08-11 09:42:25",29.40000,77.20000,NULL,NULL,0.93462
8473628,2,"2026-08-11 09:40:09",33.20000,63.10000,NULL,NULL,1.87705
8473629,4,"2026-08-11 09:42:26",29.90000,77.20000,NULL,NULL,0.96188
8473630,1,"2026-08-11 09:40:08",31.00000,65.20000,0.81000,71,1.56342
8473631,3,"2026-08-11 09:42:28",29.50000,77.30000,NULL,NULL,0.93590
8473632,2,"2026-08-11 09:40:12",33.20000,63.10000,NULL,NULL,1.87705
8473633,4,"2026-08-11 09:42:29",29.90000,77.20000,NULL,NULL,0.96188
8473634,2,"2026-08-11 09:40:14",33.20000,63.10000,NULL,NULL,1.87705
8473635,3,"2026-08-11 09:42:31",29.40000,77.20000,NULL,NULL,0.93462
8473636,4,"2026-08-11 09:42:32",29.90000,77.10000,NULL,NULL,0.96610
8473637,2,"2026-08-11 09:40:17",33.10000,63.10000,NULL,NULL,1.86656
8473638,3,"2026-08-11 09:42:33",29.50000,77.30000,NULL,NULL,0.93590
8473639,1,"2026-08-11 09:40:16",31.00000,65.20000,1.29000,82,1.56342
8473640,4,"2026-08-11 09:42:35",29.90000,77.10000,NULL,NULL,0.96610
8473641,2,"2026-08-11 09:40:19",33.20000,63.20000,NULL,NULL,1.87196
8473642,3,"2026-08-11 09:42:36",29.40000,77.20000,NULL,NULL,0.93462
8473643,2,"2026-08-11 09:40:22",33.20000,63.20000,NULL,NULL,1.87196
8473644,4,"2026-08-11 09:42:38",29.90000,77.10000,NULL,NULL,0.96610
8473645,3,"2026-08-11 09:42:39",29.40000,77.20000,NULL,NULL,0.93462
8473646,1,"2026-08-11 09:40:20",31.00000,65.20000,1.14000,72,1.56342
8473647,2,"2026-08-11 09:40:25",33.10000,63.20000,NULL,NULL,1.86150
8473648,4,"2026-08-11 09:42:41",29.90000,77.10000,NULL,NULL,0.96610
8473649,3,"2026-08-11 09:42:42",29.40000,77.20000,NULL,NULL,0.93462
8473650,2,"2026-08-11 09:40:27",33.10000,63.20000,NULL,NULL,1.86150
8473651,4,"2026-08-11 09:42:44",29.90000,77.10000,NULL,NULL,0.96610
8473652,1,"2026-08-11 09:40:25",31.00000,65.20000,1.02000,84,1.56342
8473653,3,"2026-08-11 09:42:44",29.40000,77.20000,NULL,NULL,0.93462
8473654,2,"2026-08-11 09:40:30",33.10000,63.20000,NULL,NULL,1.86150
8473655,4,"2026-08-11 09:42:46",29.90000,77.10000,NULL,NULL,0.96610
8473656,2,"2026-08-11 09:40:32",33.10000,63.30000,NULL,NULL,1.85644
8473657,1,"2026-08-11 09:40:32",33.10000,63.30000,NULL,NULL,1.85644
8473658,1,"2026-08-11 09:40:29",31.00000,65.20000,0.82000,100,1.56342
8473659,4,"2026-08-11 09:42:49",29.90000,77.10000,NULL,NULL,0.96610
8473660,3,"2026-08-11 09:42:50",29.40000,77.20000,NULL,NULL,0.93462
8473661,2,"2026-08-11 09:40:35",33.10000,63.30000,NULL,NULL,1.85644
8473662,4,"2026-08-11 09:42:52",29.90000,77.10000,NULL,NULL,0.96610
8473663,1,"2026-08-11 09:40:34",31.00000,65.20000,0.89000,66,1.56342
8473664,3,"2026-08-11 09:42:53",29.40000,77.20000,NULL,NULL,0.93462
8473665,2,"2026-08-11 09:40:37",33.10000,63.30000,NULL,NULL,1.85644
8473666,4,"2026-08-11 09:42:55",29.90000,77.20000,NULL,NULL,0.96188
8473667,3,"2026-08-11 09:42:56",29.40000,77.20000,NULL,NULL,0.93462
8473668,2,"2026-08-11 09:40:40",33.10000,63.30000,NULL,NULL,1.85644
8473669,1,"2026-08-11 09:40:39",31.00000,65.20000,0.89000,65,1.56342
8473670,4,"2026-08-11 09:42:58",29.90000,77.00000,NULL,NULL,0.97032
8473671,2,"2026-08-11 09:40:42",33.10000,63.30000,NULL,NULL,1.85644
8473672,3,"2026-08-11 09:42:59",29.40000,77.20000,NULL,NULL,0.93462
8473673,4,"2026-08-11 09:43:01",29.90000,77.10000,NULL,NULL,0.96610
8473674,2,"2026-08-11 09:40:45",33.10000,63.30000,NULL,NULL,1.85644
8473675,3,"2026-08-11 09:43:01",29.50000,77.20000,NULL,NULL,0.94002
8473676,1,"2026-08-11 09:40:43",30.90000,65.30000,0.68000,61,1.55008
8473677,4,"2026-08-11 09:43:04",29.90000,77.10000,NULL,NULL,0.96610
8473678,3,"2026-08-11 09:43:04",29.50000,77.20000,NULL,NULL,0.94002
8473679,4,"2026-08-11 09:43:06",29.90000,77.10000,NULL,NULL,0.96610
8473680,1,"2026-08-11 09:40:47",31.00000,65.30000,0.82000,76,1.55893
8473681,2,"2026-08-11 09:40:47",31.00000,65.30000,NULL,NULL,1.55893
8473682,2,"2026-08-11 09:40:51",33.10000,63.30000,NULL,NULL,1.85644
8473683,3,"2026-08-11 09:43:07",29.50000,77.20000,NULL,NULL,0.94002
8473684,4,"2026-08-11 09:43:09",29.90000,77.00000,NULL,NULL,0.97032
8473685,2,"2026-08-11 09:40:54",33.10000,63.40000,NULL,NULL,1.85139
8473686,3,"2026-08-11 09:43:10",29.50000,77.20000,NULL,NULL,0.94002
8473687,1,"2026-08-11 09:40:52",30.90000,65.30000,0.81000,77,1.55008
8473688,4,"2026-08-11 09:43:12",29.90000,76.90000,NULL,NULL,0.97454
8473689,2,"2026-08-11 09:40:56",33.10000,63.40000,NULL,NULL,1.85139
8473690,3,"2026-08-11 09:43:13",29.50000,77.20000,NULL,NULL,0.94002
8473691,4,"2026-08-11 09:43:15",29.90000,77.00000,NULL,NULL,0.97032
8473692,2,"2026-08-11 09:40:59",33.10000,63.40000,NULL,NULL,1.85139
8473693,1,"2026-08-11 09:40:56",30.90000,65.30000,0.76000,73,1.55008
8473694,3,"2026-08-11 09:43:16",29.50000,77.20000,NULL,NULL,0.94002
8473695,2,"2026-08-11 09:41:01",33.10000,63.40000,NULL,NULL,1.85139
8473696,4,"2026-08-11 09:43:17",29.90000,77.00000,NULL,NULL,0.97032
8473697,3,"2026-08-11 09:43:18",29.50000,77.20000,NULL,NULL,0.94002
8473698,1,"2026-08-11 09:41:01",30.90000,65.30000,0.59000,59,1.55008
8473699,2,"2026-08-11 09:41:01",30.90000,65.30000,NULL,NULL,1.55008
8473700,2,"2026-08-11 09:41:04",33.00000,63.40000,NULL,NULL,1.84103
8473701,4,"2026-08-11 09:43:20",29.90000,76.90000,NULL,NULL,0.97454
8473702,3,"2026-08-11 09:43:21",29.50000,77.20000,NULL,NULL,0.94002
8473703,2,"2026-08-11 09:41:06",33.00000,63.40000,NULL,NULL,1.84103
8473704,4,"2026-08-11 09:43:23",29.90000,77.00000,NULL,NULL,0.97032
8473705,3,"2026-08-11 09:43:24",29.50000,77.20000,NULL,NULL,0.94002
8473706,1,"2026-08-11 09:41:05",30.90000,65.30000,0.57000,65,1.55008
8473707,2,"2026-08-11 09:41:09",33.10000,63.50000,NULL,NULL,1.84633
8473708,4,"2026-08-11 09:43:26",29.90000,76.90000,NULL,NULL,0.97454
8473709,3,"2026-08-11 09:43:27",29.50000,77.20000,NULL,NULL,0.94002
8473710,2,"2026-08-11 09:41:12",33.00000,63.40000,NULL,NULL,1.84103
8473711,4,"2026-08-11 09:43:28",29.90000,77.00000,NULL,NULL,0.97032
8473712,1,"2026-08-11 09:41:10",30.90000,65.40000,0.68000,68,1.54561
8473713,3,"2026-08-11 09:43:29",29.50000,77.20000,NULL,NULL,0.94002
8473714,2,"2026-08-11 09:41:14",33.00000,63.40000,NULL,NULL,1.84103
8473715,4,"2026-08-11 09:43:31",29.90000,76.90000,NULL,NULL,0.97454
8473716,3,"2026-08-11 09:43:32",29.50000,77.10000,NULL,NULL,0.94414
8473717,2,"2026-08-11 09:41:17",33.00000,63.50000,NULL,NULL,1.83600
8473718,4,"2026-08-11 09:43:34",29.90000,76.90000,NULL,NULL,0.97454
8473719,3,"2026-08-11 09:43:35",29.50000,77.20000,NULL,NULL,0.94002
8473720,2,"2026-08-11 09:41:19",33.00000,63.50000,NULL,NULL,1.83600
8473721,1,"2026-08-11 09:41:18",30.90000,65.40000,0.77000,80,1.54561
8473722,2,"2026-08-11 09:41:22",33.00000,63.50000,NULL,NULL,1.83600
8473723,3,"2026-08-11 09:43:38",29.50000,77.20000,NULL,NULL,0.94002
8473724,2,"2026-08-11 09:41:24",33.00000,63.60000,NULL,NULL,1.83097
8473725,3,"2026-08-11 09:43:41",29.50000,77.20000,NULL,NULL,0.94002
8473726,1,"2026-08-11 09:41:23",30.90000,65.40000,0.68000,62,1.54561
8473727,4,"2026-08-11 09:43:43",29.90000,76.90000,NULL,NULL,0.97454
8473728,2,"2026-08-11 09:41:27",33.00000,63.60000,NULL,NULL,1.83097
8473729,3,"2026-08-11 09:43:44",29.50000,77.20000,NULL,NULL,0.94002
8473730,4,"2026-08-11 09:43:45",29.90000,76.90000,NULL,NULL,0.97454
8473731,2,"2026-08-11 09:41:29",33.00000,63.70000,NULL,NULL,1.82594
8473732,1,"2026-08-11 09:41:27",30.90000,65.50000,0.62000,56,1.54114
8473733,3,"2026-08-11 09:43:46",29.50000,77.20000,NULL,NULL,0.94002
8473734,2,"2026-08-11 09:41:32",33.00000,63.70000,NULL,NULL,1.82594
8473735,4,"2026-08-11 09:43:48",29.90000,77.00000,NULL,NULL,0.97032
8473736,3,"2026-08-11 09:43:50",29.50000,77.20000,NULL,NULL,0.94002
8473737,1,"2026-08-11 09:41:31",30.90000,65.50000,0.78000,71,1.54114
8473738,2,"2026-08-11 09:41:35",33.00000,63.70000,NULL,NULL,1.82594
8473739,4,"2026-08-11 09:43:51",29.90000,77.00000,NULL,NULL,0.97032
8473740,3,"2026-08-11 09:43:53",29.50000,77.10000,NULL,NULL,0.94414
8473741,2,"2026-08-11 09:41:37",33.00000,63.80000,NULL,NULL,1.82091
8473742,4,"2026-08-11 09:43:54",29.90000,76.90000,NULL,NULL,0.97454
8473743,1,"2026-08-11 09:41:36",30.90000,65.50000,0.81000,70,1.54114
8473744,3,"2026-08-11 09:43:56",29.50000,77.20000,NULL,NULL,0.94002
8473745,2,"2026-08-11 09:41:40",32.90000,63.80000,NULL,NULL,1.81072
8473746,2,"2026-08-11 09:41:42",32.90000,63.80000,NULL,NULL,1.81072
8473747,3,"2026-08-11 09:43:58",29.50000,77.10000,NULL,NULL,0.94414
8473748,4,"2026-08-11 09:43:58",29.50000,77.10000,NULL,NULL,0.94414
8473749,4,"2026-08-11 09:43:59",29.90000,77.00000,NULL,NULL,0.97032
8473750,1,"2026-08-11 09:41:40",30.90000,65.60000,0.81000,80,1.53668
8473751,2,"2026-08-11 09:41:45",32.90000,63.90000,NULL,NULL,1.80572
8473752,3,"2026-08-11 09:44:02",29.50000,77.20000,NULL,NULL,0.94002
8473753,4,"2026-08-11 09:44:02",29.50000,77.20000,NULL,NULL,0.94002
8473754,4,"2026-08-11 09:44:02",29.90000,77.00000,NULL,NULL,0.97032
8473755,2,"2026-08-11 09:41:47",32.90000,63.90000,NULL,NULL,1.80572
8473756,1,"2026-08-11 09:41:45",30.80000,65.50000,0.53000,76,1.53238
8473757,3,"2026-08-11 09:44:05",29.50000,77.20000,NULL,NULL,0.94002
8473758,4,"2026-08-11 09:44:05",29.50000,77.20000,NULL,NULL,0.94002
8473759,4,"2026-08-11 09:44:05",29.90000,77.00000,NULL,NULL,0.97032
8473760,3,"2026-08-11 09:44:08",29.50000,77.20000,NULL,NULL,0.94002
8473761,1,"2026-08-11 09:41:49",30.80000,65.60000,0.53000,63,1.52794
8473762,4,"2026-08-11 09:44:08",29.50000,77.20000,NULL,NULL,0.94002
8473763,4,"2026-08-11 09:44:08",29.90000,76.90000,NULL,NULL,0.97454
8473764,3,"2026-08-11 09:44:11",29.50000,77.20000,NULL,NULL,0.94002
8473765,4,"2026-08-11 09:44:11",29.50000,77.20000,NULL,NULL,0.94002
8473766,4,"2026-08-11 09:44:11",29.90000,77.00000,NULL,NULL,0.97032
8473767,1,"2026-08-11 09:41:54",30.80000,65.60000,0.59000,65,1.52794
8473768,2,"2026-08-11 09:41:58",32.90000,64.00000,NULL,NULL,1.80072
8473769,3,"2026-08-11 09:44:15",29.50000,77.20000,NULL,NULL,0.94002
8473770,4,"2026-08-11 09:44:15",29.50000,77.20000,NULL,NULL,0.94002
8473771,4,"2026-08-11 09:44:15",29.90000,77.00000,NULL,NULL,0.97032
8473772,2,"2026-08-11 09:42:01",32.90000,64.00000,NULL,NULL,1.80072
8473773,1,"2026-08-11 09:41:58",30.80000,65.60000,0.54000,65,1.52794
8473774,3,"2026-08-11 09:44:18",29.50000,77.20000,NULL,NULL,0.94002
8473775,4,"2026-08-11 09:44:18",29.50000,77.20000,NULL,NULL,0.94002
8473776,4,"2026-08-11 09:44:18",29.90000,77.00000,NULL,NULL,0.97032
8473777,2,"2026-08-11 09:42:03",32.90000,64.10000,NULL,NULL,1.79572
8473778,3,"2026-08-11 09:44:21",29.50000,77.20000,NULL,NULL,0.94002
8473779,4,"2026-08-11 09:44:21",29.50000,77.20000,NULL,NULL,0.94002
8473780,4,"2026-08-11 09:44:21",29.90000,76.90000,NULL,NULL,0.97454
8473781,1,"2026-08-11 09:42:03",30.80000,65.70000,0.51000,62,1.52350
8473782,2,"2026-08-11 09:42:03",30.80000,65.70000,NULL,NULL,1.52350
8473783,2,"2026-08-11 09:42:06",32.90000,64.10000,NULL,NULL,1.79572
8473784,3,"2026-08-11 09:44:24",29.40000,77.20000,NULL,NULL,0.93462
8473785,2,"2026-08-11 09:42:08",32.90000,64.10000,NULL,NULL,1.79572
8473786,4,"2026-08-11 09:44:24",29.40000,77.20000,NULL,NULL,0.93462
8473787,4,"2026-08-11 09:44:24",29.90000,77.00000,NULL,NULL,0.97032
8473788,1,"2026-08-11 09:42:07",30.80000,65.70000,0.64000,60,1.52350
8473789,2,"2026-08-11 09:42:11",32.90000,64.10000,NULL,NULL,1.79572
8473790,3,"2026-08-11 09:44:27",29.40000,77.20000,NULL,NULL,0.93462
8473791,4,"2026-08-11 09:44:27",29.40000,77.20000,NULL,NULL,0.93462
8473792,4,"2026-08-11 09:44:28",29.90000,76.90000,NULL,NULL,0.97454
8473793,2,"2026-08-11 09:42:14",32.90000,64.10000,NULL,NULL,1.79572
8473794,3,"2026-08-11 09:44:31",29.50000,77.20000,NULL,NULL,0.94002
8473795,1,"2026-08-11 09:42:12",30.80000,65.70000,0.79000,52,1.52350
8473796,4,"2026-08-11 09:44:31",29.50000,77.20000,NULL,NULL,0.94002
8473797,4,"2026-08-11 09:44:31",29.90000,76.90000,NULL,NULL,0.97454
8473798,2,"2026-08-11 09:42:16",32.90000,64.10000,NULL,NULL,1.79572
8473799,3,"2026-08-11 09:44:34",29.50000,77.20000,NULL,NULL,0.94002
8473800,4,"2026-08-11 09:44:34",29.50000,77.20000,NULL,NULL,0.94002
8473801,4,"2026-08-11 09:44:34",29.90000,76.90000,NULL,NULL,0.97454
8473802,2,"2026-08-11 09:42:19",32.90000,64.20000,NULL,NULL,1.79072
8473803,3,"2026-08-11 09:44:37",29.50000,77.20000,NULL,NULL,0.94002
8473804,2,"2026-08-11 09:42:21",32.90000,64.20000,NULL,NULL,1.79072
8473805,1,"2026-08-11 09:42:20",30.80000,65.80000,0.76000,70,1.51906
8473806,2,"2026-08-11 09:42:24",32.90000,64.20000,NULL,NULL,1.79072
8473807,3,"2026-08-11 09:44:42",29.50000,77.20000,NULL,NULL,0.94002
8473808,2,"2026-08-11 09:42:26",32.90000,64.20000,NULL,NULL,1.79072
8473809,1,"2026-08-11 09:42:24",30.80000,65.90000,0.62000,64,1.51462
8473810,4,"2026-08-11 09:44:43",29.90000,76.90000,NULL,NULL,0.97454
8473811,2,"2026-08-11 09:42:29",32.90000,64.20000,NULL,NULL,1.79072
8473812,3,"2026-08-11 09:44:45",29.50000,77.20000,NULL,NULL,0.94002
8473813,4,"2026-08-11 09:44:46",29.90000,76.90000,NULL,NULL,0.97454
8473814,2,"2026-08-11 09:42:31",32.90000,64.20000,NULL,NULL,1.79072
8473815,1,"2026-08-11 09:42:31",32.90000,64.20000,NULL,NULL,1.79072
8473816,1,"2026-08-11 09:42:29",30.80000,65.90000,0.73000,67,1.51462
8473817,3,"2026-08-11 09:44:48",29.50000,77.20000,NULL,NULL,0.94002
8473818,4,"2026-08-11 09:44:49",29.90000,76.90000,NULL,NULL,0.97454
8473819,2,"2026-08-11 09:42:34",32.90000,64.20000,NULL,NULL,1.79072
8473820,4,"2026-08-11 09:44:52",29.90000,77.00000,NULL,NULL,0.97032
8473821,1,"2026-08-11 09:42:33",30.70000,65.90000,0.81000,70,1.50600
8473822,3,"2026-08-11 09:44:52",29.90000,77.00000,NULL,NULL,0.97032
8473823,3,"2026-08-11 09:44:52",29.50000,77.10000,NULL,NULL,0.94414
8473824,2,"2026-08-11 09:42:37",32.90000,64.30000,NULL,NULL,1.78571
8473825,4,"2026-08-11 09:44:55",29.90000,77.00000,NULL,NULL,0.97032
8473826,2,"2026-08-11 09:42:39",32.90000,64.20000,NULL,NULL,1.79072
8473827,3,"2026-08-11 09:44:55",29.90000,77.00000,NULL,NULL,0.97032
8473828,3,"2026-08-11 09:44:55",29.50000,77.20000,NULL,NULL,0.94002
8473829,1,"2026-08-11 09:42:38",30.80000,65.90000,0.53000,77,1.51462
8473830,2,"2026-08-11 09:42:42",32.90000,64.30000,NULL,NULL,1.78571
8473831,4,"2026-08-11 09:44:58",29.90000,77.00000,NULL,NULL,0.97032
8473832,3,"2026-08-11 09:44:58",29.90000,77.00000,NULL,NULL,0.97032
8473833,3,"2026-08-11 09:44:58",29.50000,77.20000,NULL,NULL,0.94002
8473834,2,"2026-08-11 09:42:45",32.90000,64.30000,NULL,NULL,1.78571
8473835,1,"2026-08-11 09:42:42",30.80000,65.90000,0.72000,63,1.51462
8473836,4,"2026-08-11 09:45:02",29.90000,76.90000,NULL,NULL,0.97454
8473837,3,"2026-08-11 09:45:02",29.90000,76.90000,NULL,NULL,0.97454
8473838,3,"2026-08-11 09:45:02",29.50000,77.20000,NULL,NULL,0.94002
8473839,2,"2026-08-11 09:42:47",32.90000,64.30000,NULL,NULL,1.78571
8473840,4,"2026-08-11 09:45:05",29.90000,77.00000,NULL,NULL,0.97032
8473841,3,"2026-08-11 09:45:05",29.90000,77.00000,NULL,NULL,0.97032
8473842,3,"2026-08-11 09:45:05",29.50000,77.10000,NULL,NULL,0.94414
8473843,2,"2026-08-11 09:42:50",32.90000,64.30000,NULL,NULL,1.78571
8473844,1,"2026-08-11 09:42:50",32.90000,64.30000,NULL,NULL,1.78571
8473845,1,"2026-08-11 09:42:47",30.80000,65.90000,0.54000,62,1.51462
8473846,4,"2026-08-11 09:45:08",29.90000,77.00000,NULL,NULL,0.97032
8473847,3,"2026-08-11 09:45:08",29.90000,77.00000,NULL,NULL,0.97032
8473848,3,"2026-08-11 09:45:08",29.50000,77.10000,NULL,NULL,0.94414
8473849,1,"2026-08-11 09:42:51",30.70000,66.00000,0.54000,74,1.50159
8473850,4,"2026-08-11 09:45:11",29.90000,77.10000,NULL,NULL,0.96610
8473851,3,"2026-08-11 09:45:11",29.90000,77.10000,NULL,NULL,0.96610
8473852,3,"2026-08-11 09:45:11",29.50000,77.20000,NULL,NULL,0.94002
8473853,2,"2026-08-11 09:42:56",32.80000,64.30000,NULL,NULL,1.77572
8473854,4,"2026-08-11 09:45:14",29.90000,77.10000,NULL,NULL,0.96610
8473855,2,"2026-08-11 09:42:58",32.80000,64.30000,NULL,NULL,1.77572
8473856,3,"2026-08-11 09:45:14",29.90000,77.10000,NULL,NULL,0.96610
8473857,3,"2026-08-11 09:45:14",29.50000,77.20000,NULL,NULL,0.94002
8473858,1,"2026-08-11 09:42:56",30.70000,66.00000,0.54000,63,1.50159
8473859,2,"2026-08-11 09:43:01",32.80000,64.30000,NULL,NULL,1.77572
8473860,4,"2026-08-11 09:45:18",29.90000,77.10000,NULL,NULL,0.96610
8473861,3,"2026-08-11 09:45:18",29.90000,77.10000,NULL,NULL,0.96610
8473862,3,"2026-08-11 09:45:18",29.50000,77.10000,NULL,NULL,0.94414
8473863,1,"2026-08-11 09:43:01",30.70000,66.00000,0.81000,74,1.50159
8473864,2,"2026-08-11 09:43:01",30.70000,66.00000,NULL,NULL,1.50159
8473865,2,"2026-08-11 09:43:03",32.80000,64.40000,NULL,NULL,1.77074
8473866,4,"2026-08-11 09:45:21",29.90000,77.10000,NULL,NULL,0.96610
8473867,3,"2026-08-11 09:45:21",29.90000,77.10000,NULL,NULL,0.96610
8473868,3,"2026-08-11 09:45:21",29.50000,77.20000,NULL,NULL,0.94002
8473869,2,"2026-08-11 09:43:06",32.80000,64.40000,NULL,NULL,1.77074
8473870,4,"2026-08-11 09:45:24",29.90000,77.10000,NULL,NULL,0.96610
8473871,1,"2026-08-11 09:43:05",30.70000,66.10000,0.72000,51,1.49717
8473872,3,"2026-08-11 09:45:24",29.90000,77.10000,NULL,NULL,0.96610
8473873,3,"2026-08-11 09:45:24",29.50000,77.20000,NULL,NULL,0.94002
8473874,2,"2026-08-11 09:43:09",32.80000,64.40000,NULL,NULL,1.77074
8473875,4,"2026-08-11 09:45:27",29.90000,77.10000,NULL,NULL,0.96610
8473876,2,"2026-08-11 09:43:11",32.80000,64.40000,NULL,NULL,1.77074
8473877,3,"2026-08-11 09:45:27",29.90000,77.10000,NULL,NULL,0.96610
8473878,3,"2026-08-11 09:45:27",29.50000,77.10000,NULL,NULL,0.94414
8473879,1,"2026-08-11 09:43:10",30.70000,66.10000,0.82000,64,1.49717
8473880,2,"2026-08-11 09:43:14",32.80000,64.40000,NULL,NULL,1.77074
8473881,4,"2026-08-11 09:45:30",29.90000,77.10000,NULL,NULL,0.96610
8473882,3,"2026-08-11 09:45:30",29.90000,77.10000,NULL,NULL,0.96610
8473883,3,"2026-08-11 09:45:31",29.50000,77.20000,NULL,NULL,0.94002
8473884,2,"2026-08-11 09:43:17",32.80000,64.50000,NULL,NULL,1.76577
8473885,1,"2026-08-11 09:43:17",32.80000,64.50000,NULL,NULL,1.76577
8473886,1,"2026-08-11 09:43:14",30.70000,66.20000,0.80000,60,1.49275
8473887,4,"2026-08-11 09:45:33",29.90000,77.20000,NULL,NULL,0.96188
8473888,3,"2026-08-11 09:45:33",29.90000,77.20000,NULL,NULL,0.96188
8473889,3,"2026-08-11 09:45:34",29.50000,77.20000,NULL,NULL,0.94002
8473890,2,"2026-08-11 09:43:19",32.80000,64.50000,NULL,NULL,1.76577
8473891,4,"2026-08-11 09:45:37",29.90000,77.20000,NULL,NULL,0.96188
8473892,3,"2026-08-11 09:45:37",29.90000,77.20000,NULL,NULL,0.96188
8473893,3,"2026-08-11 09:45:37",29.50000,77.20000,NULL,NULL,0.94002
